lamentável Assim como a maioria dos jogos gameloft este tb ñ funciona corretamente.  trava todo o aparelho e me obriga a reiniciar.  sem falar que o jogo não salva o progresso automaticamente  , sempre que passo varias missões o jogo recomeça do zero...  bem que esses produtores da gameloft poderiam ter umas aulas com os produtores da rockstar e da EA mobile pra aprender a fazer jogos kkk ....  decepçao,  lamentável! Agora após a atualização nem abre mais . Não compro mais da gameloft. caloteira  FCK  U !!!;neg
Samsung Galaxy Y jogabilidade um pouco ruim!;neg
S2 No meu nem abre;neg
Mt horrivel!  N percam tempo;neg
Problema na instalação O sistema afirma que não há espaço para armasenamento no dispositivo, mesmo havendo vários gigas livres....;neg
Ñ gostei Ñ gostei é chato;neg
Trava Nao completa o dowload e quando tento salvar o jogo ele trava;neg
Um saco N achei interessante além disso pede uma forma de pagamento e na descrição disse q é gratis;neg
Nem consigui joga N consegui joga;neg
Lixo Para de funcionar do nada;neg
Horrivel ! Aff .. Pense em um jogo chato ! Perdi tempo baixando essa droga !;neg
Trem  ruim esse jogo ele nao baixa;neg
Reinaldo Muito pessado;neg
Ruim Controlabilidade ruim, fantasmas ficam travados.;neg
Um cu Não pode gravar é uma vista ese treco pita que pátio vai se fude quem inventou ese minecraft não tem vergonha na cara;neg
Ruinzinho esse jogo, bem sem graça;neg
O mercado naum abre de jeito nenhum.. So dah pra olhar o time, mas vender ou comprar, nd!;neg
Decipisao muito chato ele não da chanse;neg
Travando no gs2 Trava no galaxy s2. Não acredito que um celular top como o gs2 não rode esse jogo.;neg
Uma merda essa porcaria!! N presta jogo ruim do caramba baixem Cs STRIKE Muito bom o jogo...;neg
Ruim Grafico ruim, nao tem som nenhum e dificil jogabilidade. Aos que gostaram desse sugiro Hellfire. #fikdik;neg
Sem som Ate arrumarem este bug 1e estrela;neg
Não gostei No meu galax não funciona.;neg
??? Tipo eu ja tinha baixado mas como zerei desinstalei,hoje quando fui baixar o pinguin estava louco indo para todos os lados sem controle e com muitas propagandas!;neg
Eka Verdadeira merda;neg
FC Dá FC no Atrix com ROM Stock GB, não sei por quê essa palhaçada;neg
Ruim Chato pra caramba;neg
Zuado Por k pega fogo na tela zuo meu celular;neg
Bug no meu galaxy y duos sacanagem , deu muito bug cheios de quadradinhos na tela !;neg
bugado. jogo bugado,  pra rodar precisa mudar o idioma pro inglês.  gameloft não presta um suporte decente.  apesar disso o jogo possui graficos legais.;neg
Ruim Ele nao funciona no.meu galaxy ele buga o jogo e   legal mas ele nao pega.;neg
Bosta Odiei,esse jogo muito ruim to desintalando ele agora.Mais sei que, vai te melhores que esse.:-);neg
Htc Jogo muito fraco;neg
MALWARE ENCONTRADO! Okay, admito que o jogo e bom mas o meu avast indica que esse apps tem malware por isso desinstalei logo nao estou afim de ter problemas com meu aparelho;neg
Nao instala Ja baixei duas vezes e nao concigo jogar toda vez aparece- nao foi possivel instalar... nao entendo q pena;neg
Péssimo Não comprem! Nem iniciou o download, perdi dinheiro!;neg
Luiz Só  uma coisa  horrível;neg
Bddhdhsjd Esse jogo é uma merda!!!;neg
Ficou muitp ruim depois da atualizaçao;neg
Jogo ficou chato sem multi touch O jogo fica uma chatisse sem o multi touch para realizar os comandos de rotação e zoom, a versão do iphone é superior por isso. Nivelar por baixo prejudica quem tem interesse no game.;neg
Não roda no galaxy y O jogo abre, e depois de um tempo carregando fecha;neg
Naõ presta;neg
Fogo de palha Muito aquém do que estamos acostumados. Praticamente não há negociação entre equipes e não se pode visualizar outras equipes..;neg
Merda Pensa numa merda escrota esperei 1minuto pra eu baixar essa porcaria...;neg
Bela porcaria Todo mundo falando desse jogo, instalo, não passou da tela de login. Até desinstalei o Dolphin igual foi falado em oitro comentário. Adiantou? Não. Continuou não rodando. Resultado? App desinstalado do meu Optimus 2X. Pra quê vou manter um appque não roda no meu aparelho?;neg
Ngm merece,  porra chata;neg
Perda de grana no Defy. Jogabilidade péssima no Defy,praticamente impossível ajustar a mira da arma e o programa sempre vai te acertar antes.Decepcionante!;neg
Ta uma porcaria no galaxy s3 Cheio de bug o jogo tem hora que a estrada nao carrega entre outros;neg
Raquel Após terminar, n tem outros níveis... Um saco;neg
Que raiva Que jogo ruim no meu cell não instala não recomendo;neg
Mais ou menos Tem muitos bugs;neg
Lentidão E muito lento;neg
:*) lixoso;neg
Naao gostei galera .;neg
Razr XT910 Não funciona, o google não quer me devolver meu dinheiro, pois após comprar o jogo você precisa baixar um arquivo de 800Mb e o google somente devolve o seu dinheiro em até 15min após a compra.  O jogo instala e quando vai validar ele reinicia o aplicativo e fica fazendo isso o tempo todo. Não comprem.;neg
Muito ruin Nao gostei fica so cm a tela branca Melhore;neg
Muito pesado..vive dando erro!  Excluindo....;neg
Buga tudo!!! Terrivel, pois na hora de atirar, trava tudo;neg
Uma merda Esse jogo eh uma merda;neg
Pq comprar? O jogo tem um valor alto, justificado pela qualidade suporte a vários idiomas e tal, então pq eu tenho que comprar e pagar a mais para ter os itens da loja? Se paguei pelo jogo eh justo que TUDO do game esteja ao meu alcance pq sinceramente comprar uma roupa conseguindo 20000 aranhas durante o jogo eh impossível! Se querem fazer os outros gastarem uma nota na loja deveriam ou cobrar menos pelo jogo ou ser free, já que de qualquer modo vc vai ter que gastar mt pra ter o game completo... Isso me deixa loko;neg
Pessimo !!!! O jogo entra somente até o menu e logo em seguida Desconecta  sozinho !! ((Galaxy S II )) Se não resolverem em até 7 DIAS ÚTEIS  ABRIREM PROCESSO E IREI  JUNTO AO PROCON !!! EXIJO ATUALIZAÇÃO OU REEMBOLSO  !!;neg
Uma merda Pq não explicão como funciona essa merda ñ dario nenhuma estrela pra essa merda;neg
Nao baixem Merda total! Nao pega no xoom!!;neg
Um lixo Muito ruim;neg
Não ta dando para min abaixar. Ke merda;neg
Tosco O aplicativo nao abre voce digita o loguin e aparece erro de sistema;neg
Galaxy s2 lite Primeiro jogo que eu baixo que nao roda no meu celular. Quando clico em new game o jogo fecha sozinho.;neg
Meh Este jogo é uma porcaria;neg
Não rodou bem No meu San Francisco não rodou bem abria e depois fechava;neg
Matheus Uma verdadeira bosta baixa tudo nao abre;neg
Ridiculo que jogo mas chato so doido mesmo.;neg
artur 11/01/2012 É uma porra  @;neg
Som estranho das motos. Fraco.;neg
A idade do gelo É dificil convidar amigos,impossivel ganhar bolotas.;neg
Não pega no meu xt300.;neg
Liwesley Davi Ese jogo não é nada bom acreditem, pois vc joga ele de lado não dá pra ver quem estar na sua frente e nem da pra diviar do carro, quem iventu esse jogo não tinha era o que fazer da vida...;neg
Muito chato Nao gostei;neg
Nao Este jogo nao presta pk nao da para aceder fica ali rederecionando e nao faz mais nada!!!!!!!!  Horrivel;neg
Pessimo! Instalei para as filhotas, mas além do jogo em si ser muito fraco, fica em memória a enviar notificações de publicidade constantemente.  Completamente desaconselhado!;neg
lixo nao da pa baixar -.-;neg
Horrível. Sempre que vai monta o time, na compra do último jogador, isso pode ser de qualquer posição o aplicativo acaba fechando sozinho.;neg
Um lixo de aplicativo, perdi meu dinheiro nao funciona no milestone, nao da rembolso. Nao vale a pena o risco. Nao comprem;neg
Essa merda nao grava o jgo de onde agente para perdi 5horas de jogo no chrono trigger essa merda de emulador nao adianta nada se nao grava jogo so porque é gratuito tenque melhorar e fazer um que grave! !!!!! Essa merda nao serve para rpg nao grava o jogo só porque é gratuito tenque colocar a verçao completa gratis!!!!!!;neg
Alimentação Não consigo colocar a ração do saco do meio, sempre que tento só vai nos das pontas;neg
Podre!! E orrivel nao baixem nao vale a pena;neg
Nao consigo entrar no jogo Comprei, baxei, instalei e na hora de jogar da erro na rede! Aconteceu isso com mais alguem????;neg
Toma no cu! Ate chorei para ter esse app e quando eu consigo comprar nn abre aff;neg
Bruno nao gostei Eu baixei mas na hora q fui abrir ficou aparesendo ums treco na frente e o jogo nao rodo;neg
Sem graça!!! Não sei quem foi o derrame que efetuou a criação dessa porcaria de jogo, só sei que deve ser imobiliária belo F.D.P., que não tem o que fazer o dia todo, e então fica guiando um ratinho o dia inteiro!    Kkkkk Nem deve ser corno!? Né?! Kkk;neg
NAO FUNCIONA De há uns 3 dias para cá, o jogo não tem funcionado. Abre e depois fecha, vai para a tela inicial. Ja tentei vezes e vezes sem conta e não esta a funcionar. Help!;neg
não funciona Galaxy s2 não roda.;neg
Ruim Muito simples,pode se exigir mais de adroids,além do mais travou uma vez nem tentei outra DELETE.;neg
Estou perdendo minhas moedas :( Dei uma estrela pq toda vez q atualiza eu perco TODAS MINHAS MOEDAS E RECOMPENSAS.. E isso ja aconteceu no minimo umas 10 VEZES . Qndo meu jogo ta ficando bom, perde tudo .. PFVR ARRUMEM ISSO!!!!! :@;neg
Thiago Como que esse lixo não roda no Lg Optimus L7? Que que é isso? Falta de respeito com o cliente. Empresa incompetente.;neg
Trava Tanto o Space qnto o Star Wars travam...qndo eu reinicio.uma fase,ele trava e sai.do.jogo. O SW eu reinstalei e nao adiantou,mad nao qro.perder tudo o q tenho no space...alguem ajuda?;neg
Deixou de funcionar com a atualização;neg
Não pegou =[ A imagem ficou picotada aqui no meu galaxy y.;neg
Cu Vão tudo tomar no cu;neg
Samsumg galaxy Muito ruim pagar por app que nao baixa o proprio conteudo para funcionar;neg
Demora e o grafico e horrivel;neg
Muito merda esse jogo;neg
Péssimo Horrível no tab p1000.;neg
Podre Não perca seu tempo !;neg
Péssimo! Esperei tanto pra baixar ele e,quando joguei a primeira partida ja não gostei,no quesito imagemé a mesma coisa que o RF 2012,nem o carrinho consertaram porque continua crrinho!!Outra decepção é a questão de que ao colocar o jogador para descansar,treinar,reaabilitar etc.,para que o jogador volte ao normal você tem que ficar on o tempo inteiro para que o jogador volte a jogar! Vamos supor que o jogador tem 24:00:00(1 dia) para voltar a campo,pra que ele volte se você sair faltando 23:40:00,quando você abrir novamente o jogo estará 23:40:00,do msm jeito q você saiu!!! Espero uma atualização para arrumar essa lixuosidade!!;neg
Ate agora nao funcionou pergeita;neg
Xperia x10 Impossivel de jogar no x10, alem de so ser possivel apertar 2 botao juntos, o touch desse emulador faz voce apertar 2 ou 3 botoes sem querer so pelo fato do controle ser pequeno.;neg
Meio enjoadinho esse jogo;neg
Ruim Nao baixem;neg
Jogo legal, mas... O jogo em si é bom, mas as últimas atualizações deixaram o mesmo extremamente lento e com vários bugs. Acaba de travar comigo 3 vezes seguidas na mesma propaganda irritante...;neg
Fraco Achei sou atualizaçao fraca;neg
Muito ruim Um lixo de jogo;neg
Naao presta no meu galaxy Y fica cheiio de quadrinhoo;neg
Não funcionou Nem no galaxy SII  nem no galaxy note 10.1... =(;neg
Com defeito O app não abriu no Xperia mini pro!;neg
Nao apareceu A tela ficou escura no meu galaxy y;neg
Virus Não duvido que o jogo funcione ou seja bom, mas o desinstalei no ato pois o antivírus Zoner identificou um malware no jogo.;neg
Desinstalei pois nao entra;neg
Michel Tenho um lg 136f e uma merda ec jogo so trava!;neg
Muito ruim Piorou muito, esta atualização e modelagem é para inglês ver.;neg
ruim esses jogos de futebol da gameloft sao uma bosta! nao chegam nem perto do pes e do fifa para a versao android e os graficos sao pessimo,para quem acha que a qualidade e de console deve ter um play 1 dentro de casa!;neg
Opinião Muito devagar;neg
Umm lixo nao baixem issoo  cheio de anuncios  add no facebook : vinicius lopes;neg
vao tomar no cu seus cabruncos;neg
Mais ou menos Tem defeito arrumem por favor  fica tudo branco a tela quando liga o jogo por favor arrume;neg
Não funciona no S2 A versão que foi comprada não funciona corretamente no Galaxy S2. Aparece uma mensagem the graphics format used by this software is not supported on your device, e fica todo errado. Não consegui fazer o reembolso, ou seja, ate sair alguma atualização (se é que sai), só gastei dinheiro.;neg
No meu trava e fika bugando xd nao baixem ee o celular fo galaxy Ruim;neg
nao vale a pena esse jogo e uma merda nao vale a pena instala . o jogo so tem 3 telas e cada tela tem 20 segundos de jogo;neg
Reavaliando Poxa meu as novas atualizaçoes apesar de terem ficado muito boas grafismo bem melhorado, elas me fizeram perder 2 dos meus carros que mais deram trabalho pra conseguir, meu Aero Ultimate e Zonda e sem contar a nova de voces pra adquirir novamente vou ter que comprar RP? Meu se disponibilizam um game gratis disponibilizem um meio acessivel de adquirir os recursos que ele oferece! É pra ser gratis entao que seja tudo gratis ou no minimo bem mais acessivel! Um Tuehara custa 48000 RP?;neg
Trava muito no xperia,nao da pra ganhar pontos de respeito,so comprando!!;neg
Não tá rolando. Tá zuado e não conecta.;neg
Trava muito Travou tanto que eu desisti e desinstalei.;neg
Só tem gráfico ... Jogo péssimo Não perca tempo;neg
Não permite 3 botões ao mesmo tempo Não consegui jogar super mario world, eu não consigo correr, andar e pular ao mesmo tempo..Samsung galaxy S II;neg
ridículo Como pode no meu galaxy ace funciona e no s 2 lite nao , pq ????;neg
Bug Bug na hora de iniciar dessa live;neg
Ñ instala no Lg p698 dual Termina de baixar e na hora de abrir o jogo diz que precisa de atualização, em seguida diz não estar conectado.;neg
Uma merda Não perca tempo baixar chega um fase que trava vc nao cpnsegui direcionar maid trava uma merda.;neg
Galaxy ace Esse jogo e mais ou menos nao baixe porque vc vai se decepsionar;neg
Não pega. Gastei dinheiro atoa neste aplicativo, ele trata e o touch não funciona.;neg
Horrível Ele não toda, apesar se meu celular ter um hardware pesado...;neg
Reembolso Quero um reembolso pois baixei o jogo no meu aparelho e no funcionou;neg
Muita propaganda Vou desinstalar pois tem MUITA propaganda, inclusive durante o jogo. Fica uma bosta de jogar.;neg
Lixo Lixoooooo, vou dar 3 estrelas so pelo tempo que o desenvolvedor perdeu pra fazer esta mewrdia.;neg
Fatima ossenkopp So baixei pra ganhar nozes na era do gelo.. E mesmo assim nao ganhei fui troladaaa..desinstalando now...;neg
Jogo muito lento so pra quem i muito viciado em f1.;neg
Problemas c Sony Neo A primeira vez funcionou bem, mas agora trava sempre.. aparece uma tela preta c a grama e o loding toda hora... impossível jogar... funcionou bem quem tem o Sony neo?;neg
Precisa melhorar os graficos;neg
Porcaria Não funciona no gallaxy w;neg
Nao aparece nada Isso ai e uma droga mais de 20 minutos baixando pra so ficar um son irritante;neg
Trava... Fui atualizar e agora não consigo jogar. Trava e tenho que tirar a bateria do celular. Arrependi demais.;neg
Body Shop Deveria ter novas roupas. Tipo colar e cabelos novos.;neg
O jogado Nao presta levei 3horas para baixar e travou;neg
Uma merda Uma puta nao  deu pra baixa nem no meu i phone e nem no meu ipad;neg
A Ruim a instalacao;neg
Thayna Af, ele trava e pra pegar dnv tem que excluir e intalar dnv pqp;neg
So trava esse jogo fdp;neg
ruim a imagem e boa so q o jogo e ruim pra controlar;neg
Ruim Nao gostei pois nao consigo jogar a pessimo;neg
só extress os comandos dele nao funcionam...quando vou passar pro outro lado nao vai. mas o jogo é legal até porém eu só me extressei com ele.;neg
Não esta funcionando Só fica reiniciado no Galaxy s2.;neg
Facebook hackeado Não deu 10 minutos usando este aplicativo usando o usuário do Facebook e tive meu Facebook hackeado... Usem por sua conta e risco...;neg
Porcaria Diz que funciona galaxy tab 7.0 plus, mas não roda diz que o aparelho não é compativel.;neg
Parou de funcionar Galaxy Ace Gente instala o droidemu vamos todos dar uma estrela pra esses ótarios aprender a fazer atualização. Sacanagem quase nenhum jogo funciona. Pena porque era o melhor :'( constem isso programadores de meerda..;neg
Sem opção multijogador Atualmente, é inadimissivel um jogo que não possui a modalidade multiplayer !!!;neg
Ruim Não pega no galaxy ace;neg
Bugado Não sei se outros estão tendo o mesmo problema, mas nunca consigo jogar quando estou online porque o aplicativo fecha sozinho. Esse bug não ocorre quando o celular está offline. Galaxy Nexus com Android 4.1.1.;neg
Lucineide Eu estalo mais ele naum abre... Naum goste :(;neg
Pessoal, oq tá acontecendo nessa atualização nova ? O jogo tá tão bugado q qndo clico na fase ele abre e fecha o aplicativo sozinho. Galaxy SII lite.;neg
Dificuldade Achei muito facil poderia ter um mais de dificuldade.;neg
Virus Avast detectou virus na hora , não recomendo bjs;neg
Não funcionou Nn qr entrar no meu! Ele fica carregando e dps fecha o app sozinhoo... :/;neg
Le Fico desligando meu celular n gostei n;neg
Odiei No meu LG P350 é impossivel. Trava mto a imagem e o audio, além dos botões não responderem... me arrependi de baixar;neg
esta uma merda depois da ultima atualizacao, ao entrar e escolher o agente ele sai do jogo.... arrumem eu adoro este joguinho.;neg
MERDA DEPOIS DA ÚLTIMA ATUALIZAÇÃO FICOU TUDO PRETO NO JOGO!!! uma merda! Logo agora q já tava fazendo neném!;neg
Muito ruin O jogo e muito chato num tem fases nem nada .nao recomendo.;neg
Uma boooosta Não temnada que preste nesse jogo. Uma meeeeerdaaa;neg
Ruim Péssimo;neg
Nao roda Ele instala bem. Mas na hora da fase trava. Sansung y nao recomendo.;neg
Bah Esperava mais deste jogo tao falado. ...;neg
Eh horrivel p jogar, nao vale a pena;neg
Artvidatatto Péssimo jogo. Não baixem.;neg
Venon Esse minecraft. Tem quase nada;neg
Lixo Jogo ruin frescurento fdp;neg
Lerdo O touch e uma merrrrrrrrrrrda;neg
Travando TRAVANDO NOVAMENTE AO FINAL DE CADA FASE LGP698;neg
Ridiculo essa porra... Paia de mais!!!!;neg
Jogabilidade ruim É muito difícil jogar, não gostei.;neg
Xperia u E muito podre;neg
Bosta de jogo. Instalei pela primeira vez e não abriu, instalei de novo e não abriu, aparece só uma tela preta. Eu quero meu dinheiro de volta, ou se não entro na justiça. Por que pelo menos nao avisa que não é compativel com o galaxi y, bosta de jogo. Gastei 10 reais a toa.;neg
Na boa ... Nao gostei muito da muito tedio . 1star;neg
Uma fase;neg
mudou as regras a poucos dias atras vc podia comprar mesmo tendo pedras na mão , agora não da mais ficando dependente do computador que sempre acaba roubando pra um dos lados geralmente pra quem tem menos pontos.;neg
Lixo Deus... Que jogo horrível!!!!;neg
Uma grande b..... Um jogo onde seu parceiro truca e te ferra td hora, a maior parte do tempo as melhores cartas saem para seus oponentes, na melhor de onze quase sempre os oponentes vem com as melhores cartas ....ou seja vc fica tentando ganhar feito um idiota e nunca consegue;neg
Muito fraco. Ruim mesmo;neg
RUIM... Muito dependente da internet, tudo é carregado através dela. ao contrário de Last War (Gamevil) que usa a internet apenas para dar e receber os comandos. Vou ficar no Last War mesmo...;neg
Nao baixem.e um lixo nao pega é o mais merda de todos os aplicativo market;neg
Nao consegui jogar, instalei mas n abre a tela do jogo.;neg
Uma p@#&$;neg
Toskinho Soh pra passa o tempo mesmo;neg
Lixoso Física muito mal apurada, e o fps é muito mais do que mal calculado. A bola fica rápida demais e o jogo não vale a pena.;neg
Depende de Internet. Fecha quando não tem Internet.;neg
Erro no servidor! Gastei $ a toa! Qdo tento rodar o jogo aparece a msg de erro. LG P968f;neg
Travando no galaxy s2 Uma estrela o jogo e bom mas trava no galaxy s2 quando você tenta reiniciar um missão;neg
Douglas Vou dar 3 star pq ela ta travando...;neg
Esse treco num presta poha;neg
Falta privacidade App publica todas as suas jogadas no facebook sem pedir permissão.. .not cool!;neg
Não gosteii Horrivel nunca mais, quero estalar;neg
Fraco Fraquinho... mas pra passar o tempo, sei lá.. Baixem e tirem suas próprias conclusões. Eu acho fraco, já baixei melhores de sinuca!;neg
Tremendo engano Apesar de indicar ser compativel, o jogo demora muito para carregar e o touch não funciona nas ações necessárias;neg
Camila Essa porcaria não instala no galáxy 5;neg
Ruim,chato e sem graça :/;neg
Uma bosta Essa porra e cheia de Bug, trava o tempo todo não baixem.;neg
Reinicia toda hora no milestone e nao da pra pintar paredes nem por piso. Fraco.;neg
Não entendi a finalidade deste aplicativo Não conseguiu prender a minha atenção. Pode até ser bom construir mundos, mas nao acho q seja um dos melhores aplicativos.;neg
Tem melhores ne vamo fala;neg
Problema no galaxy sii Quando chega na missão 5 A fase de perseguição de quadriciclo o jogo fica bem lento travando muito. Impossível jogar a partir daí. Quem tiver o mesmo problema mandem um email para o suporte. Talvez com um número grande de reclamações tomem uma providência:   support@gameloft.com;neg
Peeeeeessimo E pessimo gent nao baixe pq vao se arrepender , a velhinha fica cansada atoa euem;neg
Não funciona Não passa da tela com ampulheta...Galaxy SII;neg
Deixa o cel lerdo... e.e;neg
Bom O jogo e bom so q demora muito p os jogadores se recuprarem e o descanso fisico tambem. ouro ponto negativo e pq Esta travando direto no meu S3;neg
horrivel uma porcaria naum percam seu tempo;neg
Marcos O gráfico é ruim péssimo?  Precisa melhorar isso.;neg
Só entra a 1ª Péssimo no Galaxy Ace. Fica na tela inicial preparando e não sai disso. Já desinstalei e reinstalei, mas não adiantou.;neg
Não Funfou... Uma pena não funcionar no galaxy y duos...;neg
Pessimo Não funciona no Galaxy 551 Pra mim e um lixo;neg
:( No meu so buga;neg
Não funciona Parecia ser bem legal mais ele trava e não funciona;neg
Perda de tempo Só da para jogar conectado a internet...;neg
Não entendi, baixei ele.. E não instalou.. To baixando de novo.. Sony x8;neg
Nao pega Nao sei o que acontece,instalei o jogo mas nao pega no meu samsung ace,gastei dinheiro atoa foda;neg
Xperia arc Ainda continuo com problemas com esta atualização muitos bugs (travando mto);neg
Um lixo Trava de mais no defy;neg
Incompatibilidade Comprei o aplicativo quando tinha um Motorola Milestone 1. Agora que tenho um Samsung Galaxy S 3 ele é incompatível? Que absurdo! Só tiro a 1 estrela quando puder baixar o jogo que comprei. E o pior é que a versão grátis é compatível!;neg
Péssimo Não consigo acessar no meu Tablet !!!;neg
Pessimo Esse jogo é uma Droga , pow jogo ruin da merda - prefiro Fruit ninja ... :(;neg
O jogo está dando erro e não consigo joga-lo. Alguma dica?;neg
É uma porcaria Esses pessoal da google atores devia avisar que esse jogo não compatível com o Galaxy y.=(;neg
Muito fraco! Joguei 5 secs, sem mentir, e desinstalei logo! Não vale a pena!;neg
Erro no game Impossível abrir ou desinstalar.;neg
Erica Pode ter certeza é colocar isso no seu celular e esperar alguns dias para ele dá pau, o o eu tenho a fazer é esperar ....uma porcaria;neg
Podre Muito ruim.  Nao recomendo. So trava. Bugou meu celular;neg
Mediano Trava mais q a peste;neg
Beache Esse jogo e vìrus!!!!!!!!!!, pois tentei baixar e ele travou! !!!!!!!!!!!!!!!!!!!!;neg
Bon Tem que melhorad a jogabilidade;neg
Sem áudio Acaba ficando chato.;neg
Difícil Muito difícil de conseguir o jeito...Desinstalei.;neg
Nao ta pegando travando direto;neg
Travou meu tablet Atualizou e travou bonito meu tablet, obrugado magma mobile. Desinstalando em 3,2,1...;neg
Renato Uma porcaria;neg
Se formatar o celular tem que comprar tudo denovo Muito ruim, tinha comprado pinguins e peixes e deu pau no meu Xoom, agora eles me responderam que tem que instalar e comprar tudo de novo não tem como baixar o que já foi comprado, é um caça níquel.;neg
Meia boca Jogabilidade péssima! Gráficos ruins.... Enfim tem jogos  melhores;neg
eu baixo mas ele fika na tela inicial depois que eu baixo ele não entra no jogo!! Por isso arrumem e darei 5 estrelas!!;neg
Muito grande O jogo zera rapido e odownload demora !;neg
Spam e Propaganda - NÃO INSTALEM Atenção, esse App vai encher seu celular de propagandas e spam, notificações passarão a aparecer o tempo todo, com propagandas de site de download de ringtones e etc, depois que instalei meu celular ficou zoado, tive que desinstalar para voltar ao normal. Além disso o jogo tem uma jogabilidade extremamente ruim.  NÃO INSTALEM, NÃO VALE A PENA  Péssimo;neg
samsung tab. Péssimo Péssimo  ele n ta abrindo. quem pod me explicar? Poxa ate agora nao tive nem uma explicaçao.;neg
Muitos Bugs! Fica travando e fechando sozinho.;neg
bosta essa porcaria não entra;neg
E muito ruim;neg
Uma merda Eu coloquei esse titulo pq tem muitoooo poco nivel e no modo online so vai ate o level 72.;neg
Nao to conseguindo baixa;neg
Não Funciona!!! Vc ve a descrição do jogo ve as imagens faz o download enche a memoria do celular e não funciona, zuado não façam o download pq não funciona;neg
Lixo!!! O jogo e muito mau !! Nao recomendo ! Lixo;neg
baixei essa merda e nem instalo.. nao recomendo!!!!;neg
como qualquer outro lixo esse game;neg
Diego Eu gostaria de saber uma soluçao para meu Optimus LG5 eu instalei e ele pede para vereficar o pais, eu ja fiz isso milhoes de vez, sera que vcs podem me ajudar se for possivel ?;neg
Não inicia Fica dando loop na abertura e nao inicia nunca o jogo, por favor atualizem o game e consertem esse problema.;neg
Travando No meu Defy rom custom 4.0 não está abrindo... Abre uma tela azul e fecha logo após!;neg
Porcaria O carro nao anda difeito,nao fais curva,simplesmente uma bosta;neg
Ta doido e devagar quase parano;neg
Horrível Tento baixar até hoje a expansão e nunca consigo.;neg
O ruim e q se morrer volta tudo dinovo;neg
nao funciona... lixo de jogo só trava...;neg
Tablet Nao gostei, nao rodou no meu tablet genesis...-;neg
Deixou de funcionar após a última  atualização. Fih  Boston;neg
Mais um péssimo título da EA Downloads adicionais e limitação de apenas jogar online estragam o jogo;neg
Porcaria Essa pora nao ten controle no meu galaxy fica curvando sozinha;neg
Precário!! Programa ainda deixa muito a desejar. Seguidamente, para de funcionar inesperadamente.;neg
Bugou agora depoia da atualizaçao Tudo fica preto;neg
poxa trava toda hora ...;neg
Bom odiei E uma droga;neg
Odiei o aplicativo não funciona é uma merda, ele fica travando toda hora cu;neg
Pessimo No meu galaxy nao da pra jogar fica travado w um merda;neg
Ruin Ja instalei uma vez e ñ funciounou direito, vou tentar instalar de novo pra ver se funciona direito.;neg
Ruim Horrivel nao baixem;neg
Não funciona no galaxy y No começo funciona direito, mas depois fica travando direto!! Ajeitem isso pfvr, pois gosto muito desse jogo no meu ipad, gostaria d poder jogar no meu celular tbm!!;neg
Deu defeito no galaxy5;neg
Cuidado! Meu Avast acusou de vírus!;neg
Parouuuuu Estou na 22° fase e quando clico no play volta para página inicial do meu telefone, aff, ja tentei clicar na cabeça do Papai Smurf, mas nada.;neg
Mauull Naum gostei muitoo mas talvez vcs gostem;neg
Jogabilidade podre! Nunca vi drift em F1...os graficos sao bacanas, mas o controle eh pessimo.;neg
Quero ver se é bom Esse google play nao tem mais nada de bom;neg
Podre Alem de os graficos serem pessimos trava muito o segundo pior jogo que ja jogoei!!!;neg
Aff não funciona no xt300 / que pena';neg
sem graça!;neg
Decepção! Não baixa dados adicionais, usuários de Arc e Arc S não baixem esse aplicativo até tomarem alguma providência grande decepção foi essa em gameloft, digo o mesmo sobre o 9 mm =/!;neg
Demora muito pra carregar...nao gostei...;neg
Não funciona Baixei no meu Galaxy Tab 7, e ele não abre quando instala.;neg
Virus Eu baixei e pegou mor virus meu cel .  Nao baixe.;neg
Jogo reiniciando Não vão lançar um update para corrigir este problma do looping?;neg
Um bug! Sumiram todas as minhas moedas do naada :s;neg
Lixo Esse jogo e para todos fdps do brasil.simplismente e um coco que anda sobre rodas;neg
Não funciona no LG P880 Gráfico ruim no LG p880. As rodas dos carros são uns borrões brancos, assim como os pistas. Parece que as texturas não foram carregadas.;neg
Nao consegui baixar. Ruim;neg
Ele trava Na hora da comida sempre trava,pq o balde ñ vai onde a bolinha manda,por isso e tbm pelo barulho da racao caindo q dei 4estrelas;neg
Chato Não tem mira nem opção da força na bola;neg
Horrivel Uma besteira, nao baixem;neg
Merda Horrivel nao gosto de poker e so baixei pq para ganhar morangoa no gina aquele jogo da girafa e nao da certo!nao baixem vao peter o aeu tempo;neg
Fdp n liga Esse fdp fa agt.cpmpra agt compra e n funciona n nos dao nenhuma garantia esse fdp;neg
Decepção. Havia acabado de comprar, meia hora depois aparece uma atualização e o jogo se torna gratuito. Palhaçada!;neg
Pior aquisição Péssima aquisição. Pior de todos. Paguei mais de R$ 10,00 e o aplicativo, que se diz compativel com o Xperia S, não roda.  Já tentei suporte na Gameloft e ninguém responde.  Porcaria de suporte, porcaria de app, porcaria de empresa!!!  NUNCA MAIS COMPRO DA GAMELOFT;neg
Lwg Esse jogo e um a merda e um cuzao;neg
Uma bosta nao consigo baixar no meu melistone 3;neg
péssimo jogo não baixar horrível... não vale nada!;neg
Não funcionou;neg
Caro Quando chega uma hora nao tem como ganhar de ninguem devido a falta de moeda....;neg
Pessimo Sem graça imita o verdadeiro sem qualquer qualidade.;neg
